dataset;strategy;length_or_k;method;accuracy;f1_score;train_size;test_size;status;grid_search_time;rf_max_depth;rf_max_features;rf_min_samples_leaf;rf_min_samples_split;rf_n_estimators
datasets/BPI_Challenge_2013_incidents.xes;last10;50;Baseline;0.7666666666666667;0.7210942760942761;231;60;Success;3.2212610244750977;20;sqrt;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;50;OHE;0.7666666666666667;0.7210942760942761;231;60;Success;3.1330959796905518;10;log2;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last10;50;Bigram;0.7166666666666667;0.6693602693602695;231;60;Success;3.1219570636749268;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;50;W2V;0.75;0.7465338393421885;231;60;Success;3.1167922019958496;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last10;50;D2V;0.7;0.6589115646258503;231;60;Success;3.8552157878875732;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;50;BERT;0.6833333333333333;0.6949242424242424;231;60;Success;3.9111499786376953;10;sqrt;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;50;ACF;0.6833333333333333;0.6569005847953217;231;60;Success;3.760596990585327;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last20;50;Baseline;0.7333333333333333;0.6565953654188947;231;60;Success;3.1412689685821533;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;50;OHE;0.7666666666666667;0.7357346357346357;231;60;Success;3.1491262912750244;10;sqrt;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last20;50;Bigram;0.7166666666666667;0.6699752628324057;231;60;Success;3.1496169567108154;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last20;50;W2V;0.75;0.7465338393421885;231;60;Success;3.1415979862213135;10;log2;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last20;50;D2V;0.7166666666666667;0.6496883021635498;231;60;Success;3.670546054840088;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;50;BERT;0.6833333333333333;0.6943573667711598;231;60;Success;3.8150739669799805;10;sqrt;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last20;50;ACF;0.65;0.6253216374269006;231;60;Success;4.03736686706543;10;log2;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last3;75;Baseline;0.6363636363636364;0.494949494949495;178;44;Success;2.9228670597076416;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last3;75;OHE;0.6363636363636364;0.494949494949495;178;44;Success;2.8630080223083496;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;75;Bigram;0.6363636363636364;0.494949494949495;178;44;Success;2.9264183044433594;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;75;W2V;0.6363636363636364;0.494949494949495;178;44;Success;2.967772960662842;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last3;75;D2V;0.6363636363636364;0.5240641711229946;178;44;Success;3.355940818786621;20;log2;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last3;75;BERT;0.6136363636363636;0.4839948783610755;178;44;Success;3.6626667976379395;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last3;75;ACF;0.6136363636363636;0.4839948783610755;178;44;Success;4.630616188049316;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;75;Baseline;0.7045454545454546;0.6539057533375715;178;44;Success;2.9028921127319336;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;75;OHE;0.7045454545454546;0.6158021083394218;178;44;Success;2.917433738708496;20;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last5;75;Bigram;0.6590909090909091;0.5423246550007114;178;44;Success;3.0372190475463867;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;75;W2V;0.6363636363636364;0.494949494949495;178;44;Success;3.0812549591064453;10;log2;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;75;D2V;0.5909090909090909;0.5080676898858717;178;44;Success;3.4237060546875;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;75;BERT;0.7272727272727273;0.703030303030303;178;44;Success;3.3865699768066406;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last5;75;ACF;0.5681818181818182;0.46113306982872204;178;44;Success;3.364053964614868;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;75;Baseline;0.6590909090909091;0.5641394178943586;178;44;Success;3.0036869049072266;10;sqrt;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last10;75;OHE;0.6590909090909091;0.5747913921826966;178;44;Success;3.048781156539917;10;sqrt;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;75;Bigram;0.6363636363636364;0.5600157418339236;178;44;Success;3.0648069381713867;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last10;75;W2V;0.6363636363636364;0.494949494949495;178;44;Success;3.0176758766174316;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;75;D2V;0.5909090909090909;0.5009722897423432;178;44;Success;3.477570056915283;10;sqrt;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;75;BERT;0.6818181818181818;0.652276700572155;178;44;Success;3.567234992980957;10;log2;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;75;ACF;0.5681818181818182;0.5165945165945165;178;44;Success;3.45403790473938;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;75;Baseline;0.6363636363636364;0.5384277558190602;178;44;Success;3.091252326965332;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;75;OHE;0.6136363636363636;0.49090909090909096;178;44;Success;3.153303861618042;20;sqrt;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last20;75;Bigram;0.6136363636363636;0.4839948783610755;178;44;Success;3.133868932723999;20;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last20;75;W2V;0.6363636363636364;0.494949494949495;178;44;Success;3.0029478073120117;10;log2;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;75;D2V;0.6363636363636364;0.5527467185221195;178;44;Success;3.4610888957977295;10;log2;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last20;75;BERT;0.6136363636363636;0.5241971958389869;178;44;Success;3.697600841522217;20;sqrt;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last20;75;ACF;0.5681818181818182;0.474898236092266;178;44;Success;3.687124013900757;10;log2;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last3;100;Baseline;725;0.6782670454545455;138;40;Success;2.8085477352142334;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;100;OHE;725;0.6782670454545455;138;40;Success;2.807514190673828;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;100;Bigram;725;0.6782670454545455;138;40;Success;2.8813090324401855;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;100;W2V;0.7;0.6645021645021645;138;40;Success;2.981889009475708;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;100;D2V;675;0.6044776119402985;138;40;Success;3.271277904510498;10;log2;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last3;100;BERT;0.65;0.6454545454545455;138;40;Success;3.0841569900512695;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;100;ACF;0.75;0.6428571428571428;138;40;Success;3.1396031379699707;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;100;Baseline;775;0.7146464646464646;138;40;Success;2.9165523052215576;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last5;100;OHE;775;0.7146464646464646;138;40;Success;2.9199728965759277;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;100;Bigram;0.75;0.6428571428571428;138;40;Success;2.911590099334717;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;100;W2V;725;0.6782670454545455;138;40;Success;3.140042781829834;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;100;D2V;0.65;0.5909090909090909;138;40;Success;3.373035192489624;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last5;100;BERT;775;0.7475198412698412;138;40;Success;3.2279486656188965;10;log2;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last5;100;ACF;675;0.6369047619047619;138;40;Success;3.2422590255737305;10;sqrt;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last10;100;Baseline;0.75;0.7118055555555556;138;40;Success;2.9204890727996826;10;sqrt;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last10;100;OHE;725;0.6928571428571428;138;40;Success;3.0246050357818604;20;sqrt;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;100;Bigram;725;0.6397058823529411;138;40;Success;2.9266669750213623;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;100;W2V;0.65;0.6454545454545455;138;40;Success;2.9176409244537354;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;100;D2V;725;0.6304347826086956;138;40;Success;3.3156280517578125;10;log2;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;100;BERT;0.7;0.6647435897435898;138;40;Success;3.6397838592529297;10;log2;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last10;100;ACF;725;0.6641414141414141;138;40;Success;3.527913808822632;10;sqrt;1;2;200
datasets/BPI_Challenge_2013_incidents.xes;last20;100;Baseline;675;0.640625;138;40;Success;2.9888460636138916;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;100;OHE;0.7;0.671875;138;40;Success;2.949727773666382;20;sqrt;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last20;100;Bigram;725;0.6304347826086956;138;40;Success;3.008039951324463;20;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;100;W2V;625;0.6302003081664098;138;40;Success;2.9296860694885254;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;100;D2V;0.7;0.626865671641791;138;40;Success;3.2425711154937744;10;log2;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;100;BERT;0.7;0.6587912087912088;138;40;Success;3.375770092010498;10;sqrt;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last20;100;ACF;0.65;0.6;138;40;Success;3.4897029399871826;10;log2;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last3;125;Baseline;0.6875;0.5977040816326531;115;32;Success;2.8114490509033203;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;125;OHE;0.65625;0.5743371212121212;115;32;Success;2.83161997795105;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;125;Bigram;0.6875;0.5977040816326531;115;32;Success;2.856105089187622;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;125;W2V;0.65625;0.5743371212121212;115;32;Success;2.972047805786133;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last3;125;D2V;0.71875;0.6595096371882087;115;32;Success;3.212887763977051;10;log2;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last3;125;BERT;0.65625;0.5743371212121212;115;32;Success;3.043174982070923;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;125;ACF;625;0.4807692307692308;115;32;Success;3.0444788932800293;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;125;Baseline;625;0.5385416666666666;115;32;Success;2.9434640407562256;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;125;OHE;0.65625;0.5588151927437641;115;32;Success;2.8075170516967773;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;125;Bigram;0.5625;0.5017292490118577;115;32;Success;2.912808895111084;10;sqrt;1;2;200
datasets/BPI_Challenge_2013_incidents.xes;last5;125;W2V;0.65625;0.5743371212121212;115;32;Success;2.944523811340332;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last5;125;D2V;625;0.5582688588007737;115;32;Success;3.198673963546753;10;log2;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last5;125;BERT;0.59375;0.5224734042553191;115;32;Success;3.1194539070129395;10;log2;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;125;ACF;0.65625;0.5900919732441472;115;32;Success;3.1561989784240723;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;125;Baseline;0.6875;0.5977040816326531;115;32;Success;3.0329787731170654;10;sqrt;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;125;OHE;0.65625;0.5486111111111112;115;32;Success;2.884956121444702;10;log2;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;125;Bigram;0.59375;0.46568627450980393;115;32;Success;2.9198389053344727;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;125;W2V;0.65625;0.5743371212121212;115;32;Success;3.0538198947906494;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last10;125;D2V;0.59375;0.5138711734693877;115;32;Success;3.2036139965057373;10;log2;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;125;BERT;0.65625;0.5743371212121212;115;32;Success;3.2725770473480225;10;sqrt;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;125;ACF;0.5;0.4564393939393939;115;32;Success;3.3150079250335693;10;sqrt;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last20;125;Baseline;0.65625;0.5486111111111112;115;32;Success;2.9285850524902344;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;125;OHE;0.65625;0.5448835784313726;115;32;Success;2.9536828994750977;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last20;125;Bigram;625;0.5284438775510204;115;32;Success;2.9713008403778076;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last20;125;W2V;0.65625;0.5743371212121212;115;32;Success;2.933253049850464;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;125;D2V;0.59375;0.5077947845804989;115;32;Success;3.198699712753296;10;log2;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last20;125;BERT;0.65625;0.5743371212121212;115;32;Success;3.4333481788635254;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last20;125;ACF;0.46875;0.44523809523809527;115;32;Success;3.4387221336364746;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last3;150;Baseline;0.6153846153846154;0.5503823661718399;92;26;Success;2.7914340496063232;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;150;OHE;0.6153846153846154;0.5503823661718399;92;26;Success;2.836514949798584;10;sqrt;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last3;150;Bigram;0.6153846153846154;0.5503823661718399;92;26;Success;3.322626829147339;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;150;W2V;0.6153846153846154;0.5503823661718399;92;26;Success;3.0565431118011475;10;log2;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last3;150;D2V;0.5384615384615384;0.48178137651821856;92;26;Success;3.396027088165283;10;log2;1;2;200
datasets/BPI_Challenge_2013_incidents.xes;last3;150;BERT;0.6153846153846154;0.5503823661718399;92;26;Success;3.2338011264801025;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last3;150;ACF;0.6153846153846154;0.5103189493433397;92;26;Success;3.1041018962860107;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;150;Baseline;0.5769230769230769;0.5255717255717256;92;26;Success;2.8313748836517334;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;150;OHE;0.6153846153846154;0.5503823661718399;92;26;Success;2.8909108638763428;10;sqrt;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last5;150;Bigram;0.6538461538461539;0.5422138836772983;92;26;Success;2.905189275741577;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last5;150;W2V;0.6153846153846154;0.5503823661718399;92;26;Success;2.919463872909546;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last5;150;D2V;0.46153846153846156;0.42411642411642414;92;26;Success;3.062546968460083;10;log2;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last5;150;BERT;0.5769230769230769;0.5473372781065089;92;26;Success;3.1614129543304443;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last5;150;ACF;0.5769230769230769;0.5161943319838056;92;26;Success;3.140079975128174;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;150;Baseline;0.5769230769230769;0.49038461538461536;92;26;Success;2.991488218307495;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last10;150;OHE;0.5769230769230769;0.49038461538461536;92;26;Success;3.0441269874572754;20;log2;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;150;Bigram;0.5769230769230769;0.49038461538461536;92;26;Success;2.9807791709899902;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last10;150;W2V;0.6153846153846154;0.5503823661718399;92;26;Success;2.90040922164917;10;sqrt;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last10;150;D2V;0.6538461538461539;0.516994633273703;92;26;Success;3.1152827739715576;10;log2;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last10;150;BERT;0.6153846153846154;0.5579036348267118;92;26;Success;3.191134214401245;10;sqrt;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;150;ACF;0.46153846153846156;0.47619047619047616;92;26;Success;3.195791006088257;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;150;Baseline;0.6153846153846154;0.5103189493433397;92;26;Success;2.936612844467163;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last20;150;OHE;0.6153846153846154;0.5103189493433397;92;26;Success;2.969543933868408;10;log2;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last20;150;Bigram;0.5384615384615384;0.497920997920998;92;26;Success;2.9520070552825928;10;sqrt;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last20;150;W2V;0.6153846153846154;0.5503823661718399;92;26;Success;2.8858182430267334;10;sqrt;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last20;150;D2V;0.6153846153846154;0.4981684981684982;92;26;Success;3.0713531970977783;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;150;BERT;0.6923076923076923;0.6572199730094467;92;26;Success;3.1339588165283203;10;log2;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last20;150;ACF;0.5;0.4704142011834319;92;26;Success;3.2254419326782227;10;log2;2;5;100